file,QC_status,num_seqs,sum_len,min_len,avg_len,max_len,Scheme,MLST,allele1,allele2,allele3,allele4,allele5,allele6,allele7,K_Locus,O_Locus,Poppunk,Location
SAMN08469470,PASS,61,"5,098,577",208,"83,583.20","658,955",vparahaemolyticus,1526,dnaE(7),gyrB(230),recA(99),dtdS(378),pntA(6),pyrC(370),tnaA(1),KLUT8,OL4,116,USA
SAMN09295476,PASS,58,"5,097,203",208,"87,882.80","639,124",vparahaemolyticus,1526,dnaE(7),gyrB(230),recA(99),dtdS(378),pntA(6),pyrC(370),tnaA(1),KLUT8,OL4,116,USA
SAMN09242516,PASS,58,"5,099,627",208,"87,924.60","816,160",vparahaemolyticus,1526,dnaE(7),gyrB(230),recA(99),dtdS(378),pntA(6),pyrC(370),tnaA(1),KLUT8,OL4,116,USA
SAMN27591410,PASS,76,"5,252,420",213,"69,110.80","1,071,729",vparahaemolyticus,1527,dnaE(47),gyrB(359),recA(31),dtdS(19),pntA(50),pyrC(143),tnaA(26),KL34,OL4,31,USA
SAMN18528254,PASS,66,"5,030,232",206,"76,215.60","841,143",vparahaemolyticus,1556,dnaE(26),gyrB(460),recA(13),dtdS(398),pntA(95),pyrC(287),tnaA(2),KL138,OL5,141,USA:NJ
SAMN26659665,PASS,61,"5,030,152",206,"82,461.50","853,035",vparahaemolyticus,1556,dnaE(26),gyrB(460),recA(13),dtdS(398),pntA(95),pyrC(287),tnaA(2),KL138,OL5,141,USA:NJ
SAMN26980445,PASS,60,"5,030,187",206,"83,836.50","860,983",vparahaemolyticus,1556,dnaE(26),gyrB(460),recA(13),dtdS(398),pntA(95),pyrC(287),tnaA(2),KL138,OL5,141,USA:NJ
SAMN27591399,PASS,128,"5,515,913",203,"43,093.10","745,914",vparahaemolyticus,1568,dnaE(2),gyrB(260),recA(336),dtdS(76),pntA(28),pyrC(37),tnaA(57),KL34,OL4,140,USA
SAMN09242519,PASS,113,"5,372,486",201,"47,544.10","742,510",vparahaemolyticus,1568,dnaE(2),gyrB(260),recA(336),dtdS(76),pntA(28),pyrC(37),tnaA(57),KL34,OL4,140,USA
SAMN09296202,PASS,102,"5,404,120",201,"52,981.60","742,482",vparahaemolyticus,1568,dnaE(2),gyrB(260),recA(336),dtdS(76),pntA(28),pyrC(37),tnaA(57),KL34,OL4,140,USA
SAMN25656907,PASS,79,"5,043,908",202,"63,846.90","1,787,015",vparahaemolyticus,1575,dnaE(291),gyrB(151),recA(300),dtdS(167),pntA(21),pyrC(11),tnaA(239),KL41,OL8,472,USA:NJ
SAMN26659671,PASS,105,"5,312,390",209,"50,594.20","757,122",vparahaemolyticus,1576,dnaE(17),gyrB(16),recA(13),dtdS(401),pntA(24),pyrC(16),tnaA(20),KL48,OL3_or_OL13,16,USA:NJ
SAMN25524173,PASS,85,"5,242,808",208,"61,680.10","854,190",vparahaemolyticus,1576,dnaE(17),gyrB(16),recA(13),dtdS(401),pntA(24),pyrC(16),tnaA(20),KL105,OL3_or_OL13,16,USA:NJ
SAMN20976153,PASS,143,"5,176,442",203,"36,198.90","738,312",vparahaemolyticus,1663,dnaE(1),gyrB(472),recA(344),dtdS(27),pntA(26),pyrC(379),tnaA(225),KL37,OL4-1,97,USA:NJ
SAMN08473219,PASS,139,"5,137,512",204,"36,960.50","572,748",vparahaemolyticus,1663,dnaE(1),gyrB(472),recA(344),dtdS(27),pntA(26),pyrC(379),tnaA(225),KL37,OL4-1,97,USA
SAMN08473249,PASS,131,"5,137,163",204,"39,215","630,550",vparahaemolyticus,1663,dnaE(1),gyrB(472),recA(344),dtdS(27),pntA(26),pyrC(379),tnaA(225),KL37,OL4-1,97,USA
SAMN25134889,PASS,109,"5,138,557",204,"47,142.70","756,192",vparahaemolyticus,1663,dnaE(1),gyrB(472),recA(344),dtdS(27),pntA(26),pyrC(379),tnaA(225),KL37,OL4-1,97,USA:NJ
SAMN25656899,PASS,109,"5,155,440",204,"47,297.60","936,770",vparahaemolyticus,1663,dnaE(1),gyrB(472),recA(344),dtdS(27),pntA(26),pyrC(379),tnaA(225),KL37,OL4-1,97,USA:NJ
SAMN18762037,PASS,100,"5,073,190",203,"50,731.90","907,469",vparahaemolyticus,1663,dnaE(1),gyrB(472),recA(344),dtdS(27),pntA(26),pyrC(379),tnaA(225),KL37,OL4-1,97,USA:NJ
SAMN28207902,PASS,96,"5,121,293",204,"53,346.80","954,856",vparahaemolyticus,1663,dnaE(1),gyrB(472),recA(344),dtdS(27),pntA(26),pyrC(379),tnaA(225),KL37,OL4-1,97,USA:NJ
SAMN18510895,PASS,92,"5,091,916",204,"55,346.90","914,627",vparahaemolyticus,1663,dnaE(1),gyrB(472),recA(344),dtdS(27),pntA(26),pyrC(379),tnaA(225),KL37,OL4-1,97,USA:NJ
SAMN18434350,PASS,76,"5,175,464",215,"68,098.20","749,454",vparahaemolyticus,1691,dnaE(70),gyrB(175),recA(25),dtdS(82),pntA(49),pyrC(74),tnaA(62),KL34,OL4,111,China:Dalian
SAMN27646135,PASS,66,"5,179,114",200,"78,471.40","830,169",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN12784271,PASS,169,"5,084,909",200,"30,088.20","388,756",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN12784269,PASS,140,"5,125,389",200,"36,609.90","388,177",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08965108,PASS,140,"5,134,863",203,"36,677.60","305,822",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13283512,PASS,127,"5,150,001",203,"40,551.20","322,975",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13283527,PASS,127,"5,151,242",200,"40,561","306,031",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13808711,PASS,123,"5,165,391",200,"41,995","327,945",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13808827,PASS,121,"5,167,225",200,"42,704.30","395,200",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13283491,PASS,119,"5,155,563",200,"43,324.10","304,946",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13283544,PASS,117,"5,155,573",200,"44,064.70","326,548",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13283519,PASS,114,"5,152,995",200,"45,201.70","490,573",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13283514,PASS,113,"5,154,935",203,"45,618.90","312,428",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13283501,PASS,111,"5,158,586",200,"46,473.70","385,637",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08965182,PASS,102,"5,144,765",200,"50,438.90","306,483",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08965133,PASS,98,"5,251,779",200,"53,589.60","340,643",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13809857,PASS,94,"5,152,214",200,"54,810.80","600,602",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08965144,PASS,92,"5,162,633",200,"56,115.60","366,627",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN09074633,PASS,89,"5,152,357",200,"57,891.70","608,637",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13808689,PASS,89,"5,160,744",200,"57,985.90","828,372",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13808830,PASS,87,"5,160,461",200,"59,315.60","632,359",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08965179,PASS,87,"5,164,703",200,"59,364.40","367,375",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08965169,PASS,86,"5,140,383",200,"59,771.90","428,380",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN14069555,PASS,86,"5,168,560",200,"60,099.50","399,807",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13207724,PASS,83,"5,156,803",200,"62,130.20","658,912",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13808835,PASS,74,"5,160,524",203,"69,736.80","643,475",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08902705,PASS,74,"5,165,966",200,"69,810.40","600,601",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08902704,PASS,71,"5,165,298",200,"72,750.70","726,013",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13809956,PASS,70,"5,167,241",205,"73,817.70","1,767,741",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13283524,PASS,69,"5,167,838",203,"74,896.20","1,767,791",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08902697,PASS,67,"5,160,123",200,"77,016.80","642,565",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13809953,PASS,67,"5,165,204",200,"77,092.60","806,757",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08902720,PASS,66,"5,160,394",200,"78,187.80","642,617",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN14064564,PASS,66,"5,165,377",203,"78,263.30","1,767,741",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13808681,PASS,65,"5,165,571",205,"79,470.30","1,767,741",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08965125,PASS,64,"5,161,413",200,"80,647.10","726,044",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08965188,PASS,64,"5,161,908",203,"80,654.80","600,579",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN08965136,PASS,63,"5,159,029",203,"81,889.30","527,303",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13245784,PASS,62,"5,167,155",200,"83,341.20","1,767,791",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13245778,PASS,61,"5,167,270",203,"84,709.30","1,318,959",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN13245781,PASS,59,"5,167,789",203,"87,589.60","1,767,794",vparahaemolyticus,1716,dnaE(94),gyrB(114),recA(31),dtdS(105),pntA(3),pyrC(166),tnaA(69),KL131,OL1,11,USA
SAMN27590333,PASS,87,"5,103,048",218,"58,655.70","730,798",vparahaemolyticus,1727,dnaE(28),gyrB(17),recA(31),dtdS(195),pntA(45),pyrC(23),tnaA(24),KL115,OL3_or_OL13,142,USA
SAMN33426066,PASS,70,"5,148,254",218,"73,546.50","1,208,042",vparahaemolyticus,1727,dnaE(28),gyrB(17),recA(31),dtdS(195),pntA(45),pyrC(23),tnaA(24),KL115,OL3_or_OL13,142,USA
SAMN19796160,PASS,83,"5,199,571",208,"62,645.40","1,737,609",vparahaemolyticus,1728,dnaE(148),gyrB(340),recA(20),dtdS(15),pntA(5),pyrC(2),tnaA(24),KL49,OL4,232,USA:NJ
SAMN19918827,PASS,73,"5,106,210",203,"69,948.10","1,738,148",vparahaemolyticus,1728,dnaE(148),gyrB(340),recA(20),dtdS(15),pntA(5),pyrC(2),tnaA(24),KL49,OL4,232,USA:NJ
SAMN13245796,PASS,247,"5,935,352",202,"24,029.80","765,961",vparahaemolyticus,1729,dnaE(242),gyrB(16),recA(205),dtdS(75),pntA(50),pyrC(140),tnaA(23),KL28,OL11,98,USA
SAMN08965174,PASS,166,"5,944,161",218,"35,808.20","394,520",vparahaemolyticus,1729,dnaE(242),gyrB(16),recA(205),dtdS(75),pntA(50),pyrC(140),tnaA(23),KL28,OL11,98,USA
SAMN08965155,PASS,85,"5,078,361",218,"59,745.40","419,662",vparahaemolyticus,1729,dnaE(242),gyrB(16),recA(205),dtdS(75),pntA(50),pyrC(140),tnaA(23),KL28,OL11,98,USA
SAMN08902733,PASS,83,"5,170,069",204,"62,290","619,019",vparahaemolyticus,1736,dnaE(282),gyrB(117),recA(31),dtdS(139),pntA(61),pyrC(394),tnaA(20),KL7,OL10,221,USA
SAMN09074642,PASS,77,"5,176,681",204,"67,229.60","608,149",vparahaemolyticus,1736,dnaE(282),gyrB(117),recA(31),dtdS(139),pntA(61),pyrC(394),tnaA(20),KL7,OL10,221,USA
SAMN08902716,PASS,70,"5,088,792",204,"72,697","820,720",vparahaemolyticus,1736,dnaE(282),gyrB(117),recA(31),dtdS(139),pntA(61),pyrC(394),tnaA(20),KL7,OL10,221,USA
SAMN25524171,PASS,99,"5,116,610",203,"51,682.90","1,417,726",vparahaemolyticus,1816,dnaE(339),gyrB(461),recA(31),dtdS(13),pntA(50),pyrC(145),tnaA(47),KL156,OL8,121,USA:NJ
SAMN33426072,PASS,52,"5,217,216",200,"100,331.10","1,806,586",vparahaemolyticus,1842,dnaE(69),gyrB(92),recA(69),dtdS(114),pntA(225),pyrC(91),tnaA(24),KL32,OL15,58,USA
SAMN08473242,PASS,91,"5,165,853",218,"56,767.60","658,307",vparahaemolyticus,1848,dnaE(60),gyrB(334),recA(75),dtdS(34),pntA(26),pyrC(259),tnaA(86),KL57,OL3_or_OL13,224,USA
SAMN08473237,PASS,89,"5,166,493",218,"58,050.50","658,551",vparahaemolyticus,1848,dnaE(60),gyrB(334),recA(75),dtdS(34),pntA(26),pyrC(259),tnaA(86),KL57,OL3_or_OL13,224,USA
SAMN08473238,PASS,71,"5,259,695",203,"74,080.20","630,042",vparahaemolyticus,1849,dnaE(368),gyrB(215),recA(253),dtdS(436),pntA(250),pyrC(10),tnaA(65),KL64,OL1-1,36,USA
SAMN08473257,PASS,68,"5,268,713",203,"77,481.10","630,042",vparahaemolyticus,1849,dnaE(368),gyrB(215),recA(253),dtdS(436),pntA(250),pyrC(10),tnaA(65),KL64,OL1-1,36,USA
SAMN08473256,PASS,67,"5,259,367",203,"78,498","630,078",vparahaemolyticus,1849,dnaE(368),gyrB(215),recA(253),dtdS(436),pntA(250),pyrC(10),tnaA(65),KL64,OL1-1,36,USA
SAMN08473272,PASS,63,"5,222,230",203,"82,892.50","630,078",vparahaemolyticus,1849,dnaE(368),gyrB(215),recA(253),dtdS(436),pntA(250),pyrC(10),tnaA(65),KL64,OL1-1,36,USA
SAMN08473231,PASS,60,"5,258,639",203,"87,644","630,066",vparahaemolyticus,1849,dnaE(368),gyrB(215),recA(253),dtdS(436),pntA(250),pyrC(10),tnaA(65),KL64,OL1-1,36,USA
SAMN18510958,PASS,148,"5,125,490",204,"34,631.70","230,654",vparahaemolyticus,1852,dnaE(1),gyrB(460),recA(367),dtdS(438),pntA(26),pyrC(411),tnaA(23),KL37,OL4-1,60,USA:NJ
SAMN26523570,PASS,93,"5,115,152",223,"55,001.60","1,782,822",vparahaemolyticus,1852,dnaE(1),gyrB(460),recA(367),dtdS(438),pntA(26),pyrC(411),tnaA(23),KL37,OL4-1,60,USA:NJ
SAMN25656904,PASS,59,"5,188,508",204,"87,940.80","1,802,933",vparahaemolyticus,1852,dnaE(1),gyrB(460),recA(367),dtdS(438),pntA(26),pyrC(411),tnaA(23),KL37,OL4-1,60,USA:NJ
SAMN18510952,PASS,59,"5,195,877",204,"88,065.70","853,174",vparahaemolyticus,1852,dnaE(1),gyrB(460),recA(367),dtdS(438),pntA(26),pyrC(411),tnaA(23),KL37,OL4-1,60,USA:NJ
SAMN18528221,PASS,135,"5,317,051",202,"39,385.60","625,809",vparahaemolyticus,1853,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(31),pyrC(204),tnaA(17),KL48,OL3_or_OL13,59,USA:NJ
SAMN25285898,PASS,131,"5,317,050",207,"40,588.20","1,023,493",vparahaemolyticus,1853,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(31),pyrC(204),tnaA(17),KL48,OL3_or_OL13,59,USA:NJ
SAMN31466626,PASS,128,"5,279,496",202,"41,246.10","622,848",vparahaemolyticus,1853,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(31),pyrC(204),tnaA(17),KL48,OL3_or_OL13,59,USA:NJ
SAMN18510951,PASS,127,"5,255,997",203,"41,385.80","1,044,143",vparahaemolyticus,1853,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(31),pyrC(204),tnaA(17),KL48,OL3_or_OL13,59,USA:NJ
SAMN18528220,PASS,115,"5,305,194",202,"46,132.10","1,023,493",vparahaemolyticus,1853,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(31),pyrC(204),tnaA(17),KL48,OL3_or_OL13,59,USA:NJ
SAMN20458867,PASS,104,"5,148,230",204,"49,502.20","736,546",vparahaemolyticus,1853,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(31),pyrC(204),tnaA(17),KL69,OL3_or_OL13,59,USA:NJ
SAMN08473228,PASS,94,"5,177,783",201,"55,082.80","668,131",vparahaemolyticus,1853,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(31),pyrC(204),tnaA(17),KL69,OL3_or_OL13,59,USA
SAMN27514929,PASS,93,"5,302,016",204,"57,010.90","1,176,197",vparahaemolyticus,1853,dnaE(242),gyrB(500),recA(218),dtdS(13),pntA(31),pyrC(204),tnaA(17),KL69,OL3_or_OL13,59,USA:NJ
SAMN28207898,PASS,89,"5,069,561",203,"56,961.40","1,142,061",vparahaemolyticus,1855,dnaE(101),gyrB(501),recA(15),dtdS(19),pntA(148),pyrC(59),tnaA(263),KL45,OL3_or_OL13,223,USA:NJ
SAMN08473263,PASS,63,"5,088,389",203,"80,768.10","752,821",vparahaemolyticus,1855,dnaE(101),gyrB(501),recA(15),dtdS(19),pntA(148),pyrC(59),tnaA(263),KL45,OL3_or_OL13,223,USA
SAMN08473224,PASS,78,"5,026,867",204,"64,447","682,763",vparahaemolyticus,1856,dnaE(93),gyrB(502),recA(75),dtdS(205),pntA(117),pyrC(61),tnaA(47),KL32,OL15,299,USA
SAMN35217030,PASS,57,"5,000,119",200,"87,721.40","1,248,540",vparahaemolyticus,1859,dnaE(31),gyrB(503),recA(266),dtdS(19),pntA(26),pyrC(73),tnaA(23),KL28,OL2,457,Spain: Cadiz
SAMN08473293,PASS,74,"4,971,525",215,"67,182.80","1,140,237",vparahaemolyticus,1860,dnaE(27),gyrB(300),recA(192),dtdS(8),pntA(78),pyrC(287),tnaA(7),KL138,OL5,985,USA
SAMN13634682,PASS,110,"5,004,769",202,"45,497.90","520,932",vparahaemolyticus,2017,dnaE(3),gyrB(523),recA(25),dtdS(27),pntA(263),pyrC(424),tnaA(12),KL52,OL12,283,"USA: NI, GBE"
SAMN13634678,PASS,101,"4,992,825",200,"49,433.90","778,492",vparahaemolyticus,2017,dnaE(3),gyrB(523),recA(25),dtdS(27),pntA(263),pyrC(424),tnaA(12),KL52,OL12,283,"USA: NI, GBE"
SAMN13634679,PASS,104,"5,068,731",203,"48,737.80","565,162",vparahaemolyticus,2018,dnaE(49),gyrB(69),recA(57),dtdS(466),pntA(46),pyrC(65),tnaA(24),KL156,OL12,931,"USA:OR, GBE"
SAMN13634681,PASS,71,"5,076,401",204,"71,498.60","1,288,798",vparahaemolyticus,2026,dnaE(123),gyrB(100),recA(127),dtdS(29),pntA(66),pyrC(11),tnaA(31),KL149,OL11,439,"USA:OR, GBE"
SAMN11388526,PASS,208,"5,182,171",200,"24,914.30","354,877",vparahaemolyticus,2118,dnaE(64),gyrB(106),recA(146),dtdS(478),pntA(268),pyrC(11),tnaA(23),KL17,OL14,955,USA: MA
SAMN11388531,PASS,141,"5,198,669",200,"36,870","507,091",vparahaemolyticus,2119,dnaE(31),gyrB(66),recA(341),dtdS(7),pntA(33),pyrC(54),tnaA(94),KL20-1,OL6,289,USA: MA
SAMN11388527,PASS,123,"5,198,149",200,"42,261.40","507,091",vparahaemolyticus,2119,dnaE(31),gyrB(66),recA(341),dtdS(7),pntA(33),pyrC(54),tnaA(94),KL20-1,OL6,289,USA: MA
SAMN11388528,PASS,149,"5,131,699",200,"34,440.90","489,193",vparahaemolyticus,2120,dnaE(56),gyrB(296),recA(341),dtdS(195),pntA(33),pyrC(139),tnaA(94),KL104,OL1,288,USA: MA
SAMN11388530,PASS,145,"5,132,821",200,"35,398.80","489,194",vparahaemolyticus,2120,dnaE(56),gyrB(296),recA(341),dtdS(195),pntA(33),pyrC(139),tnaA(94),KL104,OL1,288,USA: MA
SAMN11388529,PASS,122,"5,073,145",200,"41,583.20","363,501",vparahaemolyticus,2121,dnaE(17),gyrB(57),recA(52),dtdS(479),pntA(44),pyrC(28),tnaA(36),KL56,OL5,33,"USA: Barnstable, MA"
SAMN11388523,PASS,166,"4,919,907",200,"29,638","232,251",vparahaemolyticus,2211,dnaE(17),gyrB(336),recA(143),dtdS(13),pntA(14),pyrC(442),tnaA(36),KLUT6,OL6,957,USA: MA
SAMN11388524,PASS,131,"5,221,341",200,"39,857.60","636,428",vparahaemolyticus,2212,dnaE(31),gyrB(296),recA(13),dtdS(7),pntA(270),pyrC(31),tnaA(87),KL41,OL1,137,USA: MA
SAMN25134884,PASS,113,"5,131,528",203,"45,411.80","703,683",vparahaemolyticus,2212,dnaE(31),gyrB(296),recA(13),dtdS(7),pntA(270),pyrC(31),tnaA(87),KL41,OL1,137,USA:NJ
SAMN18742566,PASS,94,"5,177,742",200,"55,082.40","747,347",vparahaemolyticus,2212,dnaE(31),gyrB(296),recA(13),dtdS(7),pntA(270),pyrC(31),tnaA(87),KL41,OL1,137,USA:NJ
SAMN18742555,PASS,84,"5,195,397",203,"61,850","703,750",vparahaemolyticus,2212,dnaE(31),gyrB(296),recA(13),dtdS(7),pntA(270),pyrC(31),tnaA(87),KL41,OL1,137,USA:NJ
SAMN11388533,PASS,79,"5,063,537",202,"64,095.40","1,294,217",vparahaemolyticus,2213,dnaE(158),gyrB(383),recA(62),dtdS(153),pntA(195),pyrC(46),tnaA(26),KL123,OL11,214,"USA: GBE, NH"
SAMN13634684,PASS,119,"4,988,572",204,"41,920.80","449,300",vparahaemolyticus,2214,dnaE(20),gyrB(538),recA(60),dtdS(35),pntA(31),pyrC(62),tnaA(23),KL24,OL16,215,"USA:OR, GBE"
SAMN13634683,PASS,75,"4,991,825",201,"66,557.70","1,300,871",vparahaemolyticus,2214,dnaE(20),gyrB(538),recA(60),dtdS(35),pntA(31),pyrC(62),tnaA(23),KL24,OL16,215,"USA: NI, GBE"
SAMN11388520,PASS,41,"4,986,812",201,"121,629.60","1,304,024",vparahaemolyticus,2214,dnaE(20),gyrB(538),recA(60),dtdS(35),pntA(31),pyrC(62),tnaA(23),KL24,OL16,215,"USA: GBE, NH"
SAMN08473271,PASS,101,"5,057,952",217,"50,078.70","959,475",vparahaemolyticus,2259,dnaE(4),gyrB(226),recA(100),dtdS(27),pntA(26),pyrC(100),tnaA(105),KL42,OL4,172,USA
SAMN13633985,PASS,119,"4,983,563",206,"41,878.70","449,922",vparahaemolyticus,2324,dnaE(121),gyrB(50),recA(25),dtdS(74),pntA(26),pyrC(73),tnaA(73),KL156,OL12,435,"USA: OR GBE, NH"
SAMN18742569,PASS,59,"5,029,000",200,"85,237.30","1,692,910",vparahaemolyticus,2436,dnaE(36),gyrB(184),recA(31),dtdS(76),pntA(28),pyrC(77),tnaA(84),KL28,OL2,44,USA:NJ
SAMN18510959,PASS,96,"5,031,443",200,"52,410.90","403,951",vparahaemolyticus,2438,dnaE(411),gyrB(551),recA(41),dtdS(140),pntA(46),pyrC(451),tnaA(163),KL122,OL3_or_OL13,269,USA:NJ
SAMN18742564,PASS,57,"5,020,116",200,"88,072.20","942,181",vparahaemolyticus,2438,dnaE(411),gyrB(551),recA(41),dtdS(140),pntA(46),pyrC(451),tnaA(163),KL122,OL3_or_OL13,269,USA:NJ
SAMN18742562,PASS,53,"5,078,129",204,"95,813.80","1,062,022",vparahaemolyticus,2439,dnaE(412),gyrB(553),recA(141),dtdS(14),pntA(278),pyrC(137),tnaA(288),KL42,OL4,407,USA:NJ
SAMN18742557,PASS,85,"5,401,685",204,"63,549.20","888,732",vparahaemolyticus,2440,dnaE(25),gyrB(454),recA(403),dtdS(13),pntA(279),pyrC(453),tnaA(20),KL156,OL11,409,USA:NJ
SAMN25134885,PASS,112,"4,970,002",207,"44,375","752,710",vparahaemolyticus,2441,dnaE(17),gyrB(552),recA(13),dtdS(36),pntA(15),pyrC(452),tnaA(26),KL8,OL4,54,USA:NJ
SAMN09869750,PASS,99,"5,181,116",204,"52,334.50","423,316",vparahaemolyticus,2442,dnaE(80),gyrB(212),recA(404),dtdS(19),pntA(18),pyrC(454),tnaA(289),KL147,OL3_or_OL13,443,USA:NY
